id_artigo,titulo,tipo,preco,ano,classificacao,plataforma,idade_min,publisher,n_jogadores_max,genero
377,Cuphead,Jogo,37.70,2019,4,NS,16,StudioMDHR,2,Platform
378,"Katana Zero",Jogo,40.20,2019,4,Win,15,"Devolver Digital",1,"Action platformer"
379,"Katana Zero",Jogo,40.20,2019,5,NS,15,"Devolver Digital",1,"Action platformer"
380,"Dragon’s Dogma: Dark Arisen",Jogo,47.20,2019,4,NS,16,Capcom,3,"Action role-playing, hack and slash"
381,"Mortal Kombat 11",Jogo,47.90,2019,6,Win,17,"Warner Bros. Interactive Entertainment",3,Fighting
382,"Mortal Kombat 11",Jogo,47.90,2019,4,NS,17,"Warner Bros. Interactive Entertainment",3,Fighting
383,"Mortal Kombat 11",Jogo,47.90,2019,4,PS4,17,"Warner Bros. Interactive Entertainment",3,Fighting
384,"Mortal Kombat 11",Jogo,47.90,2019,5,Win,17,"Warner Bros. Interactive Entertainment",3,Fighting
385,"Imperator: Rome",Jogo,35.90,2019,5,Win,13,"Paradox Interactive",4,"Grand strategy"
386,"Picross S3",Jogo,31.40,2019,4,NS,14,"Jupiter Corporation",3,Puzzle
387,"SteamWorld Quest: Hand of Gilgamech",Jogo,24.00,2019,3,NS,18,"Thunderful Publishing",1,Role-playing
388,"Umihara Kawase Fresh![A]",Jogo,27.60,2019,5,NS,17,Nicalis,1,Action
389,"BoxBoy! + BoxGirl!",Jogo,42.30,2019,5,NS,13,Nintendo,2,Puzzle-platform
390,"Days Gone",Jogo,36.30,2019,5,PS4,18,"Sony Interactive Entertainment",2,"Action-adventure, survival horror"
391,"Final Fantasy XII: The Zodiac Age",Jogo,30.90,2019,3,NS,13,"Square Enix",3,Role-playing
392,"Final Fantasy XII: The Zodiac Age",Jogo,30.90,2019,4,XBO,13,"Square Enix",3,Role-playing
393,UBOAT,Jogo,16.70,2019,6,Win,18,"PlayWay S.A.",2,"Submarine simulator"
394,"Close to the Sun",Jogo,34.10,2019,5,Win,17,"Wired Productions",2,"Adventure, survival horror"
395,"Puyo Puyo Champions[B]",Jogo,27.80,2019,5,Win,17,Sega,4,Puzzle
396,"Puyo Puyo Champions[B]",Jogo,27.80,2019,3,NS,17,Sega,4,Puzzle
397,"Puyo Puyo Champions[B]",Jogo,27.80,2019,3,PS4,17,Sega,4,Puzzle
398,"Puyo Puyo Champions[B]",Jogo,27.80,2019,4,Win,17,Sega,4,Puzzle
399,"Shakedown: Hawaii",Jogo,40.90,2019,5,Win,15,"Vblank Entertainment",1,Action-adventure
400,"Shakedown: Hawaii",Jogo,40.90,2019,5,NS,15,"Vblank Entertainment",1,Action-adventure
401,"Shakedown: Hawaii",Jogo,40.90,2019,5,PS4,15,"Vblank Entertainment",1,Action-adventure
402,"Shakedown: Hawaii",Jogo,40.90,2019,5,Win,15,"Vblank Entertainment",1,Action-adventure
403,"Life Is Strange 2 – Episode 3: Wastelands",Jogo,28.40,2019,3,Win,18,"Square Enix",1,"Graphic adventure"
404,"Life Is Strange 2 – Episode 3: Wastelands",Jogo,28.40,2019,3,PS4,18,"Square Enix",1,"Graphic adventure"
405,"Life Is Strange 2 – Episode 3: Wastelands",Jogo,28.40,2019,5,XBO,18,"Square Enix",1,"Graphic adventure"
406,"Yakuza Kiwami 2",Jogo,23.60,2019,4,Win,15,Sega,4,Action-adventure
407,"Saints Row: The Third - The Full Package",Jogo,22.10,2019,5,NS,14,"Deep Silver",4,"Action-adventure, third-person shooter"
408,"A Plague Tale: Innocence",Jogo,38.40,2019,4,Win,17,"Focus Home Interactive",3,"Action-adventure, puzzle"
409,"A Plague Tale: Innocence",Jogo,38.40,2019,3,PS4,17,"Focus Home Interactive",3,"Action-adventure, puzzle"
410,"A Plague Tale: Innocence",Jogo,38.40,2019,3,XBO,17,"Focus Home Interactive",3,"Action-adventure, puzzle"
411,Darkwood,Jogo,25.10,2019,4,PS4,16,"Acid Wizard Studio",4,"Survival horror, action-adventure"
412,"Rage 2",Jogo,45.40,2019,5,Win,15,"Bethesda Softworks",4,"First-person shooter"
413,"Rage 2",Jogo,45.40,2019,3,PS4,15,"Bethesda Softworks",4,"First-person shooter"
414,"Rage 2",Jogo,45.40,2019,3,XBO,15,"Bethesda Softworks",4,"First-person shooter"
415,Redout,Jogo,19.50,2019,6,NS,14,Nicalis,2,Racing
416,"Sniper Elite V2 Remastered",Jogo,33.10,2019,6,Win,16,"Rebellion Developments",4,"Third-person shooter"
417,"Sniper Elite V2 Remastered",Jogo,33.10,2019,5,NS,16,"Rebellion Developments",4,"Third-person shooter"
418,"Sniper Elite V2 Remastered",Jogo,33.10,2019,4,PS4,16,"Rebellion Developments",4,"Third-person shooter"
419,"Sniper Elite V2 Remastered",Jogo,33.10,2019,4,Win,16,"Rebellion Developments",4,"Third-person shooter"
420,"World End Syndrome",Jogo,22.00,2019,3,NS,13,"Arc System Works",4,"Visual novel"
421,"World End Syndrome",Jogo,22.00,2019,6,PS4,13,"Arc System Works",4,"Visual novel"
422,"Bubsy: Paws on Fire!",Jogo,25.40,2019,4,Win,16,"UFO Interactive Games",1,Platformer
423,"Bubsy: Paws on Fire!",Jogo,25.40,2019,6,PS4,16,"UFO Interactive Games",1,Platformer
424,"Castlevania Anniversary Collection",Jogo,28.50,2019,6,Win,15,Konami,4,Platform
425,"Castlevania Anniversary Collection",Jogo,28.50,2019,5,NS,15,Konami,4,Platform
426,"Castlevania Anniversary Collection",Jogo,28.50,2019,5,PS4,15,Konami,4,Platform
427,"Castlevania Anniversary Collection",Jogo,28.50,2019,3,Win,15,Konami,4,Platform
428,Darkwood,Jogo,26.90,2019,3,NS,14,"Acid Wizard Studio",1,"Survival horror, action-adventure"
429,Darkwood,Jogo,26.90,2019,6,XBO,14,"Acid Wizard Studio",1,"Survival horror, action-adventure"
430,"Assassin’s Creed III Remastered",Jogo,22.00,2019,3,NS,18,Ubisoft,3,"Action-adventure, stealth"
431,"Atelier Lulua: The Scion of Arland",Jogo,22.20,2019,4,Win,14,"Koei Tecmo",3,Role-playing
432,"Atelier Lulua: The Scion of Arland",Jogo,22.20,2019,5,NS,14,"Koei Tecmo",3,Role-playing
433,"Atelier Lulua: The Scion of Arland",Jogo,22.20,2019,4,PS4,14,"Koei Tecmo",3,Role-playing
434,Dauntless,Jogo,41.90,2019,5,Win,18,"Epic Games",1,"Action role-playing"
435,Dauntless,Jogo,41.90,2019,3,PS4,18,"Epic Games",1,"Action role-playing"
436,Dauntless,Jogo,41.90,2019,6,XBO,18,"Epic Games",1,"Action role-playing"
437,Observation,Jogo,20.10,2019,5,Win,17,"Devolver Digital",4,Adventure
438,Observation,Jogo,20.10,2019,3,PS4,17,"Devolver Digital",4,Adventure
439,Observation,Jogo,20.10,2019,3,Win,17,"Devolver Digital",4,puzzle
440,Observation,Jogo,20.10,2019,4,PS4,17,"Devolver Digital",4,puzzle
441,"Resident Evil",Jogo,41.20,2019,4,NS,17,Capcom,3,"Survival horror"
442,"Resident Evil 4",Jogo,33.40,2019,6,NS,16,Capcom,4,"Survival horror, third-person shooter"
443,"Resident Evil Zero",Jogo,39.90,2019,6,NS,17,Capcom,4,"Survival horror"
444,"Slay the Spire",Jogo,47.50,2019,4,PS4,17,"Humble Bundle",3,"Roguelike, deck-building"
445,"Team Sonic Racing",Jogo,45.60,2019,5,Win,18,Sega,3,"Kart racing"
446,"Team Sonic Racing",Jogo,45.60,2019,6,NS,18,Sega,3,"Kart racing"
447,"Team Sonic Racing",Jogo,45.60,2019,5,PS4,18,Sega,3,"Kart racing"
448,"Team Sonic Racing",Jogo,45.60,2019,5,Win,18,Sega,3,"Kart racing"
449,"Pokémon Rumble Rush",Jogo,33.30,2019,6,Droid,18,"The Pokémon Company",1,Action
450,"Total War: Three Kingdoms",Jogo,33.90,2019,6,Win,18,Sega,1,"Turn-based strategy, real-time tactics"
451,"Little Friends: Dogs & Cats",Jogo,34.10,2019,5,NS,13,Imagineer,4,Simulation
452,"Among the Sleep: Enhanced Edition",Jogo,29.80,2019,5,NS,18,"Krillbite Studio",4,"Survival horror, action-adventure"
453,"Among the Sleep: Enhanced Edition",Jogo,29.80,2019,3,PS4,18,"Krillbite Studio",4,"Survival horror, action-adventure"
454,"Among the Sleep: Enhanced Edition",Jogo,29.80,2019,4,XBO,18,"Krillbite Studio",4,"Survival horror, action-adventure"
455,"Blood & Truth",Jogo,46.50,2019,6,PS4,17,"Sony Interactive Entertainment",2,"First-person shooter"
456,"Brothers: A Tale of Two Sons",Jogo,46.50,2019,4,NS,18,"505 Games",3,Adventure
457,"Crystal Crisis",Jogo,23.30,2019,3,NS,16,Nicalis,4,Puzzle
458,"The House in Fata Morgana: Dream of the Revenants Edition",Jogo,33.90,2019,5,PSVita,15,"Mighty Rabbit Studios",3,"Visual novel"
459,"Layers of Fear 2",Jogo,24.90,2019,6,Win,13,"Gun Media",4,Adventure
460,"Layers of Fear 2",Jogo,24.90,2019,3,PS4,13,"Gun Media",4,Adventure
461,"Layers of Fear 2",Jogo,24.90,2019,4,XBO,13,"Gun Media",4,Adventure
462,"Layers of Fear 2",Jogo,24.90,2019,4,Win,13,"Gun Media",4,Horror
463,"Layers of Fear 2",Jogo,24.90,2019,5,PS4,13,"Gun Media",4,Horror
464,"Layers of Fear 2",Jogo,24.90,2019,4,XBO,13,"Gun Media",4,Horror
465,"Void Bastards",Jogo,22.60,2019,5,Win,15,"Humble Bundle",2,"First-person shooter, roguelike"
466,"Void Bastards",Jogo,22.60,2019,5,XBO,15,"Humble Bundle",2,"First-person shooter, roguelike"
467,Vectronom,Jogo,20.80,2019,4,Win,15,"ARTE Experience",2,Rhythm
468,Vectronom,Jogo,20.80,2019,3,Mac,15,"ARTE Experience",2,Rhythm
469,Vectronom,Jogo,20.80,2019,6,NS,15,"ARTE Experience",2,Rhythm
470,"Outer Wilds",Jogo,30.20,2019,5,Win,15,"Annapurna Interactive",4,Adventure
471,"Outer Wilds",Jogo,30.20,2019,5,XBO,15,"Annapurna Interactive",4,Adventure
472,"Cricket 19",Jogo,39.20,2019,4,NS,14,"Big Ant Studios",4,Sports
473,"Cricket 19",Jogo,39.20,2019,5,PS4,14,"Big Ant Studios",4,Sports
474,"Cricket 19",Jogo,39.20,2019,6,XBO,14,"Big Ant Studios",4,Sports
475,PixARK,Jogo,34.00,2019,4,Win,18,"Snail Games",2,Sandbox
476,PixARK,Jogo,34.00,2019,3,NS,18,"Snail Games",2,Sandbox
477,PixARK,Jogo,34.00,2019,3,PS4,18,"Snail Games",2,Sandbox
478,PixARK,Jogo,34.00,2019,4,Win,18,"Snail Games",2,Sandbox
479,"Kotodama: The 7 Mysteries of Fujisawa",Jogo,35.10,2019,3,Win,14,PQube,4,"Visual novel"
480,"Kotodama: The 7 Mysteries of Fujisawa",Jogo,35.10,2019,3,NS,14,PQube,4,"Visual novel"
481,"Kotodama: The 7 Mysteries of Fujisawa",Jogo,35.10,2019,5,PS4,14,PQube,4,"Visual novel"
482,"The Legend of Heroes: Trails of Cold Steel II[B]",Jogo,36.70,2019,3,PS4,13,"Xseed Games",2,Role-playing
483,"Persona Q2: New Cinema Labyrinth[B]",Jogo,35.80,2019,6,3DS,18,Atlus,4,"Dungeon crawler, role-playing"
484,Timespinner,Jogo,30.00,2019,3,NS,13,"Lunar Ray Games",1,Metroidvania
485,"Warhammer: Chaosbane",Jogo,32.00,2019,4,Win,15,"Bigben Interactive",2,Role-playing
486,"Warhammer: Chaosbane",Jogo,32.00,2019,4,PS4,15,"Bigben Interactive",2,Role-playing
487,"Warhammer: Chaosbane",Jogo,32.00,2019,5,XBO,15,"Bigben Interactive",2,Role-playing
488,Journey,Jogo,38.30,2019,3,Win,18,"Annapurna Interactive",1,"Adventure, art game"
489,"MotoGP 19",Jogo,16.00,2019,4,Win,18,Milestone,2,Racing
490,"MotoGP 19",Jogo,16.00,2019,6,PS4,18,Milestone,2,Racing
491,"MotoGP 19",Jogo,16.00,2019,4,XBO,18,Milestone,2,Racing
492,"Slay the Spire",Jogo,25.10,2019,3,NS,18,"Humble Bundle",1,"Roguelike, deck-building"
493,"A-Train Express[B]",Jogo,46.80,2019,5,PS4,18,"Degica Games",2,Simulation
494,"A-Train Express[B]",Jogo,46.80,2019,5,PSVR,18,"Degica Games",2,Simulation
495,"Octopath Traveler",Jogo,23.30,2019,3,Win,17,"Square Enix",4,Role-playing
496,"Battle Worlds: Kronos",Jogo,48.10,2019,4,NS,13,"THQ Nordic",4,"Turn-based strategy"
497,"Collection of Mana",Jogo,38.20,2019,6,NS,16,"Square Enix",2,"Action role-playing"
498,"Contra Anniversary Collection",Jogo,42.20,2019,4,Win,18,Konami,2,Action
499,"Contra Anniversary Collection",Jogo,42.20,2019,5,NS,18,Konami,2,Action
500,"Contra Anniversary Collection",Jogo,42.20,2019,5,PS4,18,Konami,2,Action
501,"Contra Anniversary Collection",Jogo,42.20,2019,4,Win,18,Konami,2,Action
502,"Contra Anniversary Collection",Jogo,42.20,2019,6,Win,18,Konami,2,platformer
503,"Contra Anniversary Collection",Jogo,42.20,2019,4,NS,18,Konami,2,platformer
504,"Contra Anniversary Collection",Jogo,42.20,2019,5,PS4,18,Konami,2,platformer
505,"Contra Anniversary Collection",Jogo,42.20,2019,3,Win,18,Konami,2,platformer
506,"The House in Fata Morgana: Dream of the Revenants Edition",Jogo,46.70,2019,4,PS4,16,"Mighty Rabbit Studios",3,"Visual novel"
507,"Doraemon: Nobita’s Story of Seasons[A]",Jogo,20.30,2019,5,NS,18,"Bandai Namco Entertainment",4,Simulation
508,"Cadence of Hyrule",Jogo,31.10,2019,5,NS,15,Nintendo,4,Roguelike
509,"Cadence of Hyrule",Jogo,31.10,2019,4,NS,15,Nintendo,4,rhythm
510,"Blaster Master Zero",Jogo,20.60,2019,6,Win,13,"Inti Creates",3,Action
511,"Blaster Master Zero",Jogo,20.60,2019,4,Win,13,"Inti Creates",3,platformer
512,"Bloodstained: Ritual of the Night",Jogo,46.50,2019,6,Win,18,"505 Games",4,"Metroidvania, action-adventure"
513,"Bloodstained: Ritual of the Night",Jogo,46.50,2019,4,PS4,18,"505 Games",4,"Metroidvania, action-adventure"
514,"Bloodstained: Ritual of the Night",Jogo,46.50,2019,3,XBO,18,"505 Games",4,"Metroidvania, action-adventure"
515,"Crystal Crisis",Jogo,23.20,2019,5,PS4,15,Nicalis,1,Puzzle
516,198X,Jogo,29.40,2019,3,Win,18,"Hi-Bit Studios",1,Arcade
517,198X,Jogo,29.40,2019,5,PS4,18,"Hi-Bit Studios",1,Arcade
518,"Harry Potter: Wizards Unite",Jogo,30.90,2019,4,iOS,14,Niantic,1,Adventure
519,"Harry Potter: Wizards Unite",Jogo,30.90,2019,4,Droid,14,Niantic,1,Adventure
520,"My Friend Pedro",Jogo,44.60,2019,4,Win,13,"Devolver Digital",1,"Shoot ’em up"
521,"My Friend Pedro",Jogo,44.60,2019,6,NS,13,"Devolver Digital",1,"Shoot ’em up"
522,"Project Lux",Jogo,16.00,2019,4,PS4,14,"Sekai Project",3,Adventure
523,"Super Neptunia RPG[B]",Jogo,41.90,2019,3,Win,16,"Idea Factory",1,Role-playing
524,"Yakuza 5[A]",Jogo,39.10,2019,4,PS4,16,Sega,3,Action-adventure
525,"Yo-kai Watch 4[A]",Jogo,32.00,2019,5,NS,16,Level-5,2,Role-playing
526,"Crash Team Racing Nitro-Fueled",Jogo,27.40,2019,5,NS,16,Activision,4,"Kart racing"
527,"Crash Team Racing Nitro-Fueled",Jogo,27.40,2019,5,PS4,16,Activision,4,"Kart racing"
528,"Crash Team Racing Nitro-Fueled",Jogo,27.40,2019,4,XBO,16,Activision,4,"Kart racing"
529,"Heavy Rain",Jogo,33.10,2019,6,Win,14,"Sony Interactive Entertainment",2,"Interactive drama"
530,"Bloodstained: Ritual of the Night",Jogo,31.40,2019,4,NS,16,"505 Games",4,"Metroidvania, action-adventure"
531,"Devil May Cry",Jogo,37.50,2019,4,NS,18,Capcom,4,"Action-adventure, hack and slash"
532,Judgment[B],Jogo,45.80,2019,6,PS4,13,Sega,3,Action-adventure
533,"Samurai Shodown",Jogo,42.30,2019,3,PS4,18,"Athlon Games",1,Fighting
534,"Samurai Shodown",Jogo,42.30,2019,5,XBO,18,"Athlon Games",1,Fighting
535,"Super Neptunia RPG[B]",Jogo,30.40,2019,3,NS,16,"Idea Factory",2,Role-playing
536,"Super Neptunia RPG[B]",Jogo,30.40,2019,3,PS4,16,"Idea Factory",2,Role-playing
537,"Human: Fall Flat",Jogo,35.70,2019,6,iOS,14,"505 Games",2,Platform
538,"Human: Fall Flat",Jogo,35.70,2019,5,Droid,14,"505 Games",2,Platform
539,"Human: Fall Flat",Jogo,35.70,2019,3,iOS,14,"505 Games",2,puzzle
540,"Human: Fall Flat",Jogo,35.70,2019,3,Droid,14,"505 Games",2,puzzle
541,Minit,Jogo,18.70,2019,4,iOS,15,"Devolver Digital",1,Adventure
542,Minit,Jogo,18.70,2019,5,Droid,15,"Devolver Digital",1,Adventure
543,"MotoGP 19",Jogo,22.90,2019,5,NS,15,Milestone,3,Racing
544,"The Sinking City",Jogo,41.70,2019,3,Win,16,"Bigben Interactive",3,"Action-adventure, survival horror"
545,"The Sinking City",Jogo,41.70,2019,3,PS4,16,"Bigben Interactive",3,"Action-adventure, survival horror"
546,"The Sinking City",Jogo,41.70,2019,5,XBO,16,"Bigben Interactive",3,"Action-adventure, survival horror"
547,"F1 2019",Jogo,45.50,2019,4,Win,16,Codemasters,2,Racing
548,"F1 2019",Jogo,45.50,2019,3,PS4,16,Codemasters,2,Racing
549,"F1 2019",Jogo,45.50,2019,4,XBO,16,Codemasters,2,Racing
550,"Super Mario Maker 2",Jogo,41.00,2019,5,NS,14,Nintendo,1,"Level editor, platform"
551,"Psyvariar Delta[B]",Jogo,31.60,2019,6,NS,15,"Dispatch Games",1,"Shoot ’em up"
552,"Psyvariar Delta[B]",Jogo,31.60,2019,6,PS4,15,"Dispatch Games",1,"Shoot ’em up"
553,"Red Faction: Guerrilla Re-Mars-tered",Jogo,45.00,2019,3,NS,18,"THQ Nordic",3,"Third-person shooter, action-adventure"
554,"Alternate Jake Hunter: Daedalus The Awakening of Golden Jazz",Jogo,19.80,2019,4,Win,18,"Arc System Works",4,Adventure
555,Clannad,Jogo,49.50,2019,3,NS,13,Prototype,1,"Visual novel"
556,"Stranger Things 3: The Game",Jogo,36.40,2019,5,Win,16,Netflix,4,"Beat ’em up"
557,"Stranger Things 3: The Game",Jogo,36.40,2019,5,NS,16,Netflix,4,"Beat ’em up"
558,"Stranger Things 3: The Game",Jogo,36.40,2019,4,PS4,16,Netflix,4,"Beat ’em up"
559,"Stranger Things 3: The Game",Jogo,36.40,2019,4,Win,16,Netflix,4,"Beat ’em up"
560,"Attack on Titan 2: Final Battle",Jogo,28.30,2019,6,Win,14,"Koei Tecmo",2,Action
561,"Attack on Titan 2: Final Battle",Jogo,28.30,2019,5,NS,14,"Koei Tecmo",2,Action
562,"Attack on Titan 2: Final Battle",Jogo,28.30,2019,3,PS4,14,"Koei Tecmo",2,Action
563,"Attack on Titan 2: Final Battle",Jogo,28.30,2019,5,Win,14,"Koei Tecmo",2,Action
564,"Sea of Solitude",Jogo,41.40,2019,5,Win,18,"Electronic Arts",4,Adventure
565,"Sea of Solitude",Jogo,41.40,2019,6,PS4,18,"Electronic Arts",4,Adventure
566,"Sea of Solitude",Jogo,41.40,2019,6,XBO,18,"Electronic Arts",4,Adventure
567,Teppen,Jogo,29.80,2019,5,iOS,14,"GungHo Online Entertainment",3,"Digital collectible card game"
568,Teppen,Jogo,29.80,2019,5,Droid,14,"GungHo Online Entertainment",3,"Digital collectible card game"
569,"Dr. Mario World",Jogo,39.00,2019,5,iOS,16,Nintendo,3,Puzzle
570,"Dr. Mario World",Jogo,39.00,2019,4,Droid,16,Nintendo,3,Puzzle
571,"Senran Kagura: Peach Ball[B]",Jogo,30.90,2019,5,NS,16,"Xseed Games",4,Pinball
572,"Umihara Kawase Fresh![B]",Jogo,26.40,2019,4,NS,18,Nicalis,4,Action
573,"Umihara Kawase Fresh![B]",Jogo,26.40,2019,4,NS,18,Nicalis,4,platform
574,"Blazing Chrome",Jogo,18.80,2019,6,Win,13,"The Arcade Crew",2,"Run and gun"
575,"Blazing Chrome",Jogo,18.80,2019,5,NS,13,"The Arcade Crew",2,"Run and gun"
576,"Blazing Chrome",Jogo,18.80,2019,4,PS4,13,"The Arcade Crew",2,"Run and gun"
577,"Blazing Chrome",Jogo,18.80,2019,3,Win,13,"The Arcade Crew",2,"Run and gun"
578,"Earth Defense Force 5",Jogo,41.60,2019,6,Win,13,"D3 Publisher",3,"Third-person shooter"
579,"Tiny Metal: Full Metal Rumble",Jogo,45.00,2019,4,Win,18,Unties,4,"Turn-based tactics"
580,"Tiny Metal: Full Metal Rumble",Jogo,45.00,2019,4,NS,18,Unties,4,"Turn-based tactics"
581,"Dragon Quest Builders 2[B]",Jogo,31.30,2019,4,NS,14,"Square Enix",3,"Action role-playing, sandbox"
582,"Dragon Quest Builders 2[B]",Jogo,31.30,2019,3,PS4,14,"Square Enix",3,"Action role-playing, sandbox"
583,"God Eater 3",Jogo,20.70,2019,4,NS,16,"Bandai Namco Entertainment",4,"Action role-playing"
584,Etherborn,Jogo,16.70,2019,4,Win,14,"Altered Matter",2,Puzzle
585,Etherborn,Jogo,16.70,2019,3,NS,14,"Altered Matter",2,Puzzle
586,Etherborn,Jogo,16.70,2019,5,PS4,14,"Altered Matter",2,Puzzle
587,Etherborn,Jogo,16.70,2019,5,Win,14,"Altered Matter",2,Puzzle
588,"Sky: Children of the Light",Jogo,22.40,2019,5,iOS,14,Thatgamecompany,2,Adventure
589,"Lost Ember",Jogo,25.20,2019,4,Win,15,"Mooneye Studios",1,
590,"Lost Ember",Jogo,25.20,2019,5,PS4,15,"Mooneye Studios",1,
591,"Lost Ember",Jogo,25.20,2019,5,XBO,15,"Mooneye Studios",1,
592,"Marvel Ultimate Alliance 3: The Black Order",Jogo,39.70,2019,6,NS,18,Nintendo,1,"Action role-playing"
593,"Beyond: Two Souls",Jogo,29.90,2019,4,Win,14,"Quantic Dream",2,"Interactive drama"
594,"Pokémon Rumble Rush",Jogo,48.30,2019,3,iOS,13,"The Pokemon Company",1,Action
595,"Tetris Effect",Jogo,41.50,2019,4,Win,15,"Enhance Games",1,Puzzle
596,Vane,Jogo,43.50,2019,4,Win,17,"Friend & Foe",3,Adventure
597,"Hyper Light Drifter",Jogo,43.40,2019,4,iOS,13,"Abylight Studios",3,"Action role-playing"
598,"Raiden V: Director’s Cut",Jogo,29.40,2019,5,NS,14,"UFO Interactive Games",4,Shooter
599,"Fire Emblem: Three Houses",Jogo,35.60,2019,5,NS,14,Nintendo,1,"Tactical role-playing"
600,"Kill la Kill: If",Jogo,30.60,2019,3,Win,13,"Arc System Works",3,Action
601,"Kill la Kill: If",Jogo,30.60,2019,5,NS,13,"Arc System Works",3,Action
602,"Kill la Kill: If",Jogo,30.60,2019,5,PS4,13,"Arc System Works",3,Action
603,"Kill la Kill: If",Jogo,30.60,2019,5,Win,13,"Arc System Works",3,fighting
604,"Kill la Kill: If",Jogo,30.60,2019,4,NS,13,"Arc System Works",3,fighting
605,"Kill la Kill: If",Jogo,30.60,2019,5,PS4,13,"Arc System Works",3,fighting
606,"Wolfenstein: Cyberpilot",Jogo,40.40,2019,4,Win,17,"Bethesda Softworks",1,"First-person shooter, action-adventure"
607,"Wolfenstein: Cyberpilot",Jogo,40.40,2019,6,PS4,17,"Bethesda Softworks",1,"First-person shooter, action-adventure"
608,"Wolfenstein: Youngblood",Jogo,47.50,2019,5,Win,15,"Bethesda Softworks",3,"First-person shooter"
609,"Wolfenstein: Youngblood",Jogo,47.50,2019,5,NS,15,"Bethesda Softworks",3,"First-person shooter"
610,"Wolfenstein: Youngblood",Jogo,47.50,2019,6,PS4,15,"Bethesda Softworks",3,"First-person shooter"
611,"Wolfenstein: Youngblood",Jogo,47.50,2019,6,Win,15,"Bethesda Softworks",3,"First-person shooter"
612,"Mutant Year Zero: Road to Eden: Deluxe Edition",Jogo,32.10,2019,4,NS,14,Funcom,4,"Turn-based strategy"
613,"Oxygen Not Included",Jogo,47.40,2019,6,Win,16,"Klei Entertainment",1,Survival
614,"Oxygen Not Included",Jogo,47.40,2019,5,Mac,16,"Klei Entertainment",1,Survival
615,"Oxygen Not Included",Jogo,47.40,2019,5,Lin,16,"Klei Entertainment",1,Survival
616,"Oxygen Not Included",Jogo,47.40,2019,3,Win,16,"Klei Entertainment",1,simulation
617,"Oxygen Not Included",Jogo,47.40,2019,5,Mac,16,"Klei Entertainment",1,simulation
618,"Oxygen Not Included",Jogo,47.40,2019,6,Lin,16,"Klei Entertainment",1,simulation
619,"Crystal Crisis",Jogo,40.50,2019,5,Win,16,Nicalis,2,Puzzle
620,"Dry Drowning",Jogo,28.10,2019,5,Win,15,"VLG Publishing",3,"Visual novel"
621,"Madden NFL 20",Jogo,21.80,2019,3,Win,18,"EA Sports",4,Sports
622,"Madden NFL 20",Jogo,21.80,2019,3,PS4,18,"EA Sports",4,Sports
623,"Madden NFL 20",Jogo,21.80,2019,5,XBO,18,"EA Sports",4,Sports
624,"Asdivine Menace",Jogo,22.30,2019,5,XBO,13,Kemco,2,Role-playing
625,"Age of Wonders: Planetfall",Jogo,20.30,2019,4,Win,18,"Paradox Interactive",1,"4X, turn-based strategy"
626,"Age of Wonders: Planetfall",Jogo,20.30,2019,4,PS4,18,"Paradox Interactive",1,"4X, turn-based strategy"
627,"Age of Wonders: Planetfall",Jogo,20.30,2019,6,XBO,18,"Paradox Interactive",1,"4X, turn-based strategy"
628,"Illusion of L’Phalcia",Jogo,48.00,2019,6,PS4,14,Kemco,4,Role-playing
629,"Metal Wolf Chaos XD",Jogo,47.50,2019,6,Win,15,"Devolver Digital",3,"Third-person shooter"
630,"Metal Wolf Chaos XD",Jogo,47.50,2019,3,PS4,15,"Devolver Digital",3,"Third-person shooter"
631,"Metal Wolf Chaos XD",Jogo,47.50,2019,6,XBO,15,"Devolver Digital",3,"Third-person shooter"
632,"Pillars of Eternity: Complete Edition",Jogo,20.60,2019,5,NS,16,"Versus Evil",1,Role-playing
633,"Sword Art Online: Fatal Bullet Complete Edition",Jogo,45.90,2019,4,NS,17,"Bandai Namco Entertainment",4,"Action role-playing"
634,"Anodyne 2 - Return to Dust",Jogo,25.20,2019,5,Win,16,"Analgesic Productions",1,Action-adventure
635,"Anodyne 2 - Return to Dust",Jogo,25.20,2019,5,Mac,16,"Analgesic Productions",1,Action-adventure
636,"Anodyne 2 - Return to Dust",Jogo,25.20,2019,5,Lin,16,"Analgesic Productions",1,Action-adventure
637,"The Bard’s Tale Trilogy",Jogo,27.80,2019,6,XBO,16,"inXile Entertainment",3,Roguelike
638,"Friday the 13th: The Game",Jogo,35.10,2019,4,NS,14,"Gun Media",3,"Survival horror"
639,"Rebel Galaxy Outlaw",Jogo,29.30,2019,5,Win,17,"Double Damage Games",1,"Space flight simulation"
640,"Ion Fury",Jogo,27.10,2019,5,Win,17,"3D Realms",3,"First-person shooter"
641,"Ion Fury",Jogo,27.10,2019,3,Mac,17,"3D Realms",3,"First-person shooter"
642,"Ion Fury",Jogo,27.10,2019,3,Lin,17,"3D Realms",3,"First-person shooter"
643,"Vasara HD Collection",Jogo,37.60,2019,4,NS,15,"QUByte Interactive",1,"Shoot ’em up"
644,"Vasara HD Collection",Jogo,37.60,2019,3,PS4,15,"QUByte Interactive",1,"Shoot ’em up"
645,"Vasara HD Collection",Jogo,37.60,2019,3,XBO,15,"QUByte Interactive",1,"Shoot ’em up"
646,"Grandia HD Collection",Jogo,19.70,2019,4,NS,18,"GungHo Online Entertainment",3,Role-playing
